Age,Tenure,Usage Frequency,Support Calls,Payment Delay,Total Spend,Last Interaction,Churn,Gender_Male,Subscription Type_Premium,Subscription Type_Standard,Contract Length_Monthly,Contract Length_Quarterly
63,39,29,4,19,780,2,,True,False,True,False,False
26,3,29,2,16,936,4,,True,False,True,True,False
30,33,14,7,30,482,24,,True,False,True,False,False
18,3,30,5,28,647,12,,False,False,True,False,False
24,43,2,1,7,186,11,,True,True,False,False,False
58,16,6,8,22,845,8,,False,False,False,True,False
38,60,29,3,5,523,4,,False,True,False,False,False
28,38,9,5,23,885,16,,False,False,False,True,False
27,55,11,6,24,993,18,,False,False,True,False,False
41,38,23,8,21,569,7,,False,False,True,False,True
58,14,21,8,11,334,13,,True,False,True,True,False
25,44,4,9,25,293,1,,True,False,True,True,False
41,5,9,2,12,447,2,,False,True,False,False,False
42,57,2,4,11,534,17,,True,False,True,False,False
61,3,16,10,15,158,7,,False,False,True,False,True
59,12,13,3,14,701,27,,False,False,False,False,False
52,6,8,4,28,536,8,,True,False,True,False,False
32,45,16,3,3,457,29,,True,False,True,False,True
22,12,12,10,6,801,9,,False,True,False,False,True
36,4,17,6,27,133,25,,True,False,True,True,False
45,42,13,6,15,206,17,,False,True,False,False,False
22,53,9,10,4,636,8,,False,True,False,False,True
23,21,21,10,14,125,5,,True,False,False,False,True
30,18,26,0,7,471,20,,False,False,False,False,False
35,44,3,2,30,748,20,,False,False,True,True,False
43,20,23,1,5,501,6,,True,True,False,False,True
49,20,2,4,7,104,8,,True,False,False,True,False
41,27,12,4,5,512,25,,False,True,False,False,True
54,22,8,1,23,554,28,,False,True,False,True,False
55,26,21,8,15,710,3,,False,False,False,False,True
56,59,22,10,5,722,23,,False,True,False,False,False
25,34,12,8,2,580,5,,True,True,False,False,True
53,58,3,8,18,634,11,,False,False,False,False,True
54,19,17,5,10,668,26,,True,False,True,True,False
63,39,21,8,17,821,24,,True,False,True,False,True
25,7,11,5,6,724,29,,True,False,True,True,False
29,52,14,2,29,685,5,,True,False,True,True,False
31,8,2,0,3,990,30,,True,True,False,True,False
52,2,5,3,19,760,16,,False,False,False,True,False
55,33,24,10,19,282,29,,True,True,False,False,False
45,56,23,0,10,905,5,,True,False,False,False,False
18,13,7,2,24,476,10,,True,True,False,False,True
61,8,5,0,12,192,10,,True,True,False,False,False
30,54,28,7,2,400,5,,False,True,False,False,True
18,15,10,3,4,289,3,,True,False,True,False,False
39,24,28,7,10,705,27,,False,True,False,False,False
47,46,12,4,25,330,8,,False,False,True,False,True
60,49,12,10,6,784,6,,False,False,True,False,True
26,2,23,5,19,553,1,,True,True,False,True,False
25,12,26,10,6,507,15,,True,True,False,False,True
24,22,20,3,13,113,11,,True,False,True,True,False
38,58,7,4,29,379,9,,False,True,False,True,False
32,52,5,3,8,415,20,,True,False,False,False,True
19,1,6,8,17,577,28,,True,False,False,True,False
39,15,11,1,0,265,25,,False,True,False,False,True
45,51,25,9,30,267,15,,True,False,True,False,False
30,42,9,2,17,287,17,,False,True,False,False,True
53,15,21,5,24,495,8,,False,False,False,False,True
42,42,4,7,26,416,22,,False,False,False,True,False
61,7,26,3,20,854,10,,False,False,False,False,False
43,33,26,6,23,196,5,,True,True,False,False,False
45,53,16,9,7,470,9,,True,True,False,False,True
20,42,11,9,3,618,16,,False,True,False,False,True
29,8,4,1,18,245,12,,False,True,False,True,False
44,20,24,10,10,377,26,,True,False,False,False,True
33,54,16,9,14,317,9,,True,True,False,False,False
34,35,11,7,3,970,16,,True,False,False,True,False
39,24,11,7,15,198,25,,True,False,False,False,False
60,50,1,0,27,962,17,,True,True,False,False,True
33,17,18,0,13,371,5,,True,False,False,False,False
36,32,24,9,15,586,4,,False,True,False,True,False
59,51,1,6,26,363,18,,False,False,False,True,False
57,59,28,7,0,475,19,,False,False,False,True,False
33,3,19,5,3,338,15,,True,False,True,True,False
46,6,28,4,13,493,20,,True,True,False,True,False
40,47,11,5,14,947,15,,True,False,False,False,True
56,11,12,5,21,287,22,,True,True,False,False,True
24,44,12,9,28,935,9,,True,True,False,False,False
46,30,26,8,25,338,21,,True,True,False,True,False
20,56,29,6,13,131,11,,False,False,False,False,True
64,6,7,9,12,553,13,,False,True,False,True,False
62,22,18,8,18,202,16,,False,False,True,True,False
22,49,29,5,19,221,23,,False,False,True,False,False
64,44,22,1,1,913,18,,False,True,False,False,False
57,30,3,8,3,652,16,,True,False,False,True,False
61,55,17,6,6,747,5,,False,False,False,True,False
22,51,14,8,23,559,30,,True,False,True,False,False
47,38,3,8,30,973,20,,True,False,False,False,True
31,6,6,2,0,188,13,,False,True,False,True,False
62,4,15,2,0,846,2,,True,True,False,False,True
56,39,11,1,1,413,8,,False,True,False,False,True
39,19,10,4,24,742,28,,True,False,True,False,False
41,40,19,0,3,520,2,,True,True,False,True,False
55,44,3,9,25,431,7,,True,True,False,False,False
60,26,4,5,25,935,6,,False,False,True,False,False
53,4,9,8,1,903,6,,True,False,True,True,False
50,27,25,5,17,181,21,,True,False,False,False,True
61,32,20,7,26,908,3,,False,False,False,False,True
32,52,20,2,28,859,3,,False,False,True,False,True
56,46,30,0,10,924,3,,False,False,True,False,False
42,40,12,0,1,858,26,,True,False,True,False,True
50,47,14,9,14,659,26,,True,True,False,True,False
58,41,8,9,4,955,19,,True,False,True,False,False
43,15,15,5,22,584,15,,False,False,True,False,False
51,35,9,10,19,686,24,,False,False,False,True,False
36,55,30,6,11,591,13,,True,True,False,True,False
54,43,15,9,15,851,1,,True,False,True,False,False
18,5,30,1,15,934,21,,False,False,True,False,False
22,28,8,2,8,174,14,,False,True,False,False,False
65,58,25,1,23,111,17,,True,True,False,False,False
29,37,12,7,22,369,23,,True,False,True,True,False
29,23,17,0,12,601,28,,False,False,False,False,True
24,39,4,2,2,861,27,,True,False,False,False,True
56,43,19,6,4,306,13,,False,False,False,False,True
19,10,5,3,20,536,4,,False,True,False,False,True
60,16,12,8,10,855,2,,False,True,False,False,True
24,47,13,2,28,833,13,,False,True,False,True,False
59,13,2,9,4,758,23,,True,False,True,False,True
33,28,6,6,19,340,15,,True,False,True,True,False
20,23,8,10,30,314,27,,True,True,False,False,True
34,5,9,8,21,247,26,,True,True,False,False,True
34,60,24,4,9,726,16,,False,False,True,False,True
41,52,29,0,29,779,2,,True,False,False,False,True
32,19,6,10,10,231,13,,True,True,False,False,False
21,12,8,1,9,756,4,,True,True,False,False,True
44,28,6,8,4,519,11,,True,False,False,False,True
50,13,24,9,2,132,29,,False,False,True,False,True
41,27,21,3,22,608,25,,False,False,False,False,True
28,49,15,6,16,796,1,,True,True,False,False,False
41,16,4,5,7,873,24,,False,False,False,True,False
42,53,2,9,3,218,9,,True,True,False,False,True
53,47,26,3,14,126,10,,True,True,False,True,False
37,39,4,2,20,311,23,,True,False,True,True,False
49,39,2,3,1,997,20,,False,True,False,False,False
63,37,27,5,30,882,2,,False,True,False,True,False
37,51,14,3,19,720,30,,False,False,True,False,True
20,18,28,5,4,589,17,,False,False,False,False,False
39,46,28,0,25,581,25,,True,True,False,False,False
43,17,15,5,24,853,25,,False,False,True,False,True
20,27,26,3,6,969,7,,True,False,False,False,True
33,46,3,8,4,681,7,,True,True,False,True,False
33,52,24,2,17,996,27,,True,False,False,True,False
65,6,29,0,19,267,21,,False,True,False,False,False
34,49,5,9,0,884,7,,True,False,True,False,True
44,27,9,7,27,462,22,,True,False,False,False,True
45,25,16,5,12,702,3,,True,False,True,False,False
20,14,19,7,0,309,26,,True,False,False,True,False
30,33,10,6,15,519,15,,False,False,False,False,True
31,6,6,5,29,187,18,,False,True,False,False,False
28,3,21,0,6,769,30,,True,True,False,True,False
31,58,26,3,9,248,8,,False,False,False,True,False
44,47,6,1,2,483,7,,False,False,True,True,False
41,4,21,7,7,948,17,,False,False,False,True,False
42,60,2,3,24,293,8,,True,False,False,True,False
44,29,10,9,28,827,23,,False,False,False,True,False
39,25,9,3,12,640,17,,True,False,False,False,False
53,34,11,4,9,804,21,,False,False,False,False,False
63,16,19,7,20,496,6,,False,False,True,True,False
42,8,29,1,4,374,5,,False,False,True,True,False
30,51,29,7,26,867,11,,False,True,False,False,True
30,34,16,6,12,769,17,,True,False,True,False,True
34,56,11,8,0,873,30,,False,False,True,False,True
41,42,28,7,19,109,24,,False,False,False,False,True
25,4,13,8,24,106,19,,True,False,False,False,False
31,14,10,9,15,824,16,,False,True,False,False,False
50,11,22,3,14,610,5,,False,True,False,False,True
19,21,5,6,16,369,22,,True,False,True,False,True
29,27,2,7,7,731,30,,True,False,False,False,False
22,30,10,4,15,924,6,,False,False,True,True,False
33,38,5,5,29,211,18,,False,False,False,True,False
47,12,24,4,26,184,15,,True,False,True,False,True
53,22,10,0,9,328,14,,False,True,False,False,True
32,60,21,9,1,339,27,,True,False,False,False,False
25,45,28,10,9,350,29,,False,False,True,False,True
36,38,26,3,28,285,7,,True,False,False,False,False
56,41,7,4,30,473,19,,False,True,False,False,True
18,52,23,6,9,946,20,,False,False,True,True,False
51,46,13,1,23,937,22,,False,False,True,False,True
44,29,4,10,11,554,13,,False,True,False,False,False
65,48,15,0,22,727,18,,False,False,False,False,True
25,38,20,10,18,467,27,,False,False,False,False,True
62,8,8,3,28,533,17,,True,False,True,True,False
64,6,6,1,0,853,19,,False,False,False,False,False
53,53,7,8,14,140,20,,False,False,False,True,False
48,22,5,7,5,573,10,,False,True,False,False,False
43,41,17,9,0,369,24,,False,False,True,False,True
58,46,25,0,25,866,22,,False,False,True,False,True
28,21,24,3,3,349,13,,False,False,True,False,True
45,14,26,2,12,649,1,,False,True,False,True,False
28,9,4,7,20,981,8,,False,True,False,False,True
49,29,18,7,15,648,12,,False,False,False,False,True
30,39,27,4,23,292,22,,True,True,False,False,False
23,23,30,5,8,383,16,,False,True,False,False,True
56,8,8,0,13,302,7,,True,False,True,False,False
41,48,24,2,25,760,14,,True,False,False,False,False
52,58,24,10,9,908,27,,True,False,False,True,False
62,55,7,7,7,335,8,,True,False,False,False,True
25,16,24,4,27,788,10,,False,False,True,True,False
38,53,18,1,11,337,16,,False,False,False,False,True
33,29,28,6,7,564,18,,True,True,False,True,False
34,9,22,10,14,274,29,,True,True,False,False,True
26,6,14,3,21,912,16,,True,False,False,True,False
23,53,3,1,24,605,18,,True,True,False,False,False
38,10,20,3,21,507,8,,False,False,True,False,False
30,53,24,1,23,300,22,,True,True,False,False,True
34,51,17,5,25,751,5,,False,True,False,False,True
48,3,14,7,11,857,19,,True,False,False,False,False
46,58,5,10,9,935,29,,False,True,False,True,False
40,51,23,8,2,724,14,,False,False,True,False,False
48,17,7,1,30,606,21,,True,False,False,False,False
48,13,8,0,25,791,4,,True,False,False,False,False
51,25,7,4,14,592,27,,True,False,False,False,False
21,23,3,5,19,980,11,,False,True,False,False,True
53,30,9,8,11,299,30,,False,False,True,False,True
46,26,6,1,29,714,30,,True,False,True,False,False
46,58,8,9,21,675,7,,False,False,False,True,False
26,43,25,3,6,298,1,,False,False,False,True,False
22,24,14,6,24,150,3,,True,False,True,False,False
63,12,15,9,20,292,23,,True,False,False,False,False
53,24,15,8,17,428,17,,False,False,False,False,False
49,25,5,7,2,712,24,,True,True,False,True,False
22,23,6,9,26,224,14,,True,True,False,False,False
36,48,19,1,23,401,17,,True,False,True,False,True
33,26,13,6,24,415,14,,True,True,False,False,True
56,37,26,9,21,494,25,,True,False,True,False,False
22,4,1,5,19,261,10,,True,True,False,True,False
42,50,16,3,17,988,12,,False,False,False,False,True
41,48,30,1,12,261,2,,True,False,True,False,False
34,60,24,0,11,536,10,,True,False,False,False,True
34,44,27,1,17,586,7,,True,False,False,False,False
45,58,5,8,24,660,16,,False,True,False,False,False
46,45,7,2,3,927,8,,True,False,True,False,False
42,51,30,2,22,537,14,,False,False,True,False,True
29,33,2,4,23,337,7,,True,False,True,True,False
48,15,26,1,15,622,13,,False,False,False,False,False
24,42,14,6,22,820,13,,True,False,True,False,True
58,40,25,8,13,721,7,,False,True,False,True,False
44,31,12,5,24,578,4,,True,False,True,True,False
62,40,11,3,30,994,20,,False,False,False,False,False
38,60,12,1,23,358,16,,False,False,False,False,True
54,54,2,7,0,231,29,,True,False,False,False,False
50,26,29,3,29,625,13,,True,False,True,False,True
55,56,22,5,24,183,29,,False,True,False,False,True
36,12,19,0,0,793,23,,True,False,False,True,False
48,18,24,4,4,731,2,,True,False,True,False,True
32,33,29,2,19,850,2,,False,False,False,False,True
46,3,12,7,24,961,12,,True,False,False,True,False
20,18,22,3,4,971,30,,True,True,False,True,False
44,9,8,10,1,668,21,,False,False,False,False,False
39,2,2,8,5,963,17,,False,False,True,False,True
22,17,25,0,7,973,25,,False,False,False,False,True
42,16,25,5,18,420,28,,True,True,False,True,False
55,1,4,7,1,919,5,,True,False,True,True,False
56,6,9,0,7,651,16,,True,False,False,False,True
65,46,10,6,15,361,27,,False,False,True,True,False
24,37,2,9,9,284,28,,True,False,False,False,True
48,51,9,7,25,999,2,,False,False,True,False,True
30,46,5,1,27,571,10,,True,True,False,False,False
60,41,23,10,12,219,25,,False,False,True,True,False
52,4,17,10,13,903,4,,True,True,False,False,True
65,32,29,8,18,679,4,,False,True,False,False,False
55,52,14,2,10,687,11,,False,False,True,True,False
21,23,4,7,5,429,3,,False,False,True,False,True
60,24,13,3,10,942,20,,False,False,False,False,True
59,1,3,9,22,376,22,,False,False,False,False,True
23,21,14,4,10,909,15,,False,True,False,True,False
54,43,12,2,22,216,2,,False,True,False,False,True
35,10,5,2,5,119,22,,False,True,False,False,True
42,56,26,7,6,509,18,,False,False,True,True,False
48,42,20,6,29,636,26,,True,False,False,False,True
23,17,16,4,18,436,7,,True,False,False,True,False
40,34,3,4,7,741,20,,True,False,False,False,False
25,30,20,7,9,405,22,,False,False,True,True,False
61,32,2,2,0,795,11,,True,True,False,False,False
39,24,9,5,20,111,24,,False,True,False,False,True
63,8,5,7,10,772,16,,False,True,False,True,False
25,17,6,8,21,839,27,,False,False,False,False,False
49,27,13,4,7,251,29,,False,False,False,False,True
39,23,4,4,0,562,8,,True,True,False,True,False
25,1,19,8,12,921,26,,False,True,False,False,False
62,60,1,1,13,222,11,,False,False,False,False,False
57,9,26,9,10,416,24,,False,True,False,False,False
44,54,7,0,13,597,9,,False,False,False,False,True
47,13,7,1,2,857,7,,True,True,False,True,False
28,44,4,6,8,928,27,,False,False,True,False,True
23,34,29,0,26,805,12,,False,True,False,True,False
62,31,19,2,10,122,24,,False,True,False,False,True
25,6,5,10,29,823,6,,True,True,False,True,False
52,13,2,6,13,374,15,,True,False,True,False,True
37,59,10,0,22,126,17,,True,False,True,True,False
47,36,4,3,27,547,4,,True,False,False,False,True
64,15,10,4,1,468,21,,True,False,True,True,False
46,28,1,6,13,761,13,,False,False,False,False,False
60,8,20,3,11,400,12,,False,False,False,False,True
26,13,27,6,25,735,20,,False,True,False,False,True
52,23,1,6,9,538,10,,False,False,True,False,False
52,20,23,2,21,629,23,,False,False,True,False,False
36,51,27,2,4,718,14,,False,False,True,True,False
24,33,21,6,7,430,17,,True,False,True,False,False
50,19,20,0,17,391,2,,False,True,False,False,True
61,44,1,1,11,619,19,,True,True,False,False,False
48,56,15,7,14,509,9,,False,True,False,False,False
21,51,26,4,3,376,8,,True,True,False,False,True
26,30,30,9,22,971,5,,True,False,False,True,False
31,7,23,9,26,970,11,,False,False,False,True,False
61,51,23,1,7,212,28,,False,True,False,False,True
54,17,9,6,0,182,14,,False,False,True,False,True
25,56,30,0,17,392,7,,False,False,False,False,False
33,47,9,2,26,454,6,,False,False,True,False,True
60,18,4,3,18,251,22,,False,False,True,False,True
33,26,20,2,10,270,5,,False,False,True,False,False
61,36,21,10,24,925,3,,False,False,True,True,False
40,16,6,4,5,823,1,,False,False,True,True,False
62,33,15,3,10,622,26,,True,True,False,False,False
43,54,23,6,19,764,7,,False,False,False,False,True
21,14,7,10,11,980,24,,True,False,True,False,True
34,15,26,6,25,284,12,,False,True,False,False,False
28,49,13,3,27,874,16,,True,True,False,True,False
49,4,15,5,16,981,8,,False,False,True,False,False
53,59,2,5,10,778,13,,True,True,False,False,False
27,37,8,8,21,388,23,,True,True,False,True,False
36,36,23,9,25,654,16,,True,False,True,False,True
47,15,18,8,20,973,12,,True,True,False,False,False
21,25,23,5,12,644,12,,True,False,False,True,False
26,58,25,0,10,631,28,,True,False,True,False,True
25,58,12,0,9,664,23,,True,False,True,True,False
26,35,29,7,18,835,2,,False,False,False,False,False
45,1,21,9,29,737,19,,False,False,True,True,False
27,13,10,4,30,499,15,,False,True,False,False,False
38,25,16,7,4,113,27,,True,False,False,False,True
60,50,3,3,15,389,5,,True,False,True,False,True
52,5,17,0,26,447,15,,False,False,False,True,False
35,13,28,0,10,827,2,,True,True,False,False,True
56,59,2,10,19,846,21,,False,True,False,False,False
62,56,4,5,5,913,7,,False,True,False,True,False
21,28,10,4,17,693,5,,True,False,False,True,False
31,46,12,2,27,591,7,,True,True,False,False,True
62,22,10,6,7,229,22,,False,False,False,True,False
24,44,26,3,8,851,5,,True,True,False,False,True
57,59,16,1,14,581,29,,True,False,False,False,False
29,29,26,6,12,684,7,,True,False,False,False,True
51,25,11,7,16,760,6,,True,False,True,False,True
42,12,28,1,22,174,7,,False,True,False,False,False
62,45,10,1,9,226,30,,True,False,False,True,False
31,19,28,5,16,270,24,,True,False,False,False,True
47,54,11,0,23,550,2,,False,False,False,False,False
23,33,24,5,5,682,18,,True,True,False,False,True
21,42,9,0,7,931,13,,False,False,False,False,True
49,53,23,1,7,879,2,,True,True,False,False,True
32,17,17,3,16,296,5,,False,True,False,False,True
62,47,12,10,19,213,11,,False,False,False,False,False
54,60,16,3,10,831,23,,True,False,False,False,False
45,52,1,4,23,572,3,,False,False,True,False,False
51,19,9,0,21,938,3,,False,True,False,False,True
42,39,14,8,12,751,30,,True,False,True,False,False
54,2,2,3,26,798,7,,True,False,False,False,True
23,39,26,4,14,840,24,,True,True,False,True,False
51,8,29,1,18,884,23,,False,False,False,False,True
41,45,15,7,15,646,5,,False,False,False,False,True
46,26,13,8,21,662,2,,True,False,True,False,False
